OBJECTID,STREET_DIR,L_LADD,L_LSRC,L_HADD,L_HSRC,R_LADD,R_LSRC,R_HADD,R_HSRC,L_POSTAL,R_POSTAL,STREET_CLA,ONEWAY,ONEWAY_DIR,DATA_ADD1,DATE_EDIT,COMMENTS,WIDTH,GGM_ID,STATUS,CHECK_,SECT_NO,SECT_OLD,ROAD_NAME_ID,SEGMENT_ID,STREET_NAME,STREET_TYPE,STREET_DIR_PREFIX,STREET_TYPE_PREFIX,ALIAS_ST_D,JURISDICTION,FULL_STREET_NAME,ROUTE,L_MUNC_ID,R_MUNC_ID,L_MUNC_FULL,R_MUNC_FULL,END_DATE,ENG_CLASS,SPEED_LIMIT,HEIGHT_LIMIT,PLAN_CLASS,WEIGHT_LIMIT,PLOW_PR,ENTRY_UID,ENTRY_WHEN,GISID,DATA_ADD,TOP_ALIAS,GLOBALID,PARENTID,NUM_PASSES,WINTER_ZON,ResurfacingStage,SHAPESTLength
240,,2160,K,2170,K,2161,K,2171,K, , ,4,,,19960409,19990216, ,0,6914, ,3,2188,02692,768,2999,MUNN'S,AVE,,,,M,MUNN'S AVE,MUNN'S AVE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,40,,O,,2,RDEAN,2017/11/28 12:23:03+00,2188,1970/01/01 00:00:00+00,,{DB5C3134-B069-415E-849A-CACE0495EF88},,1,Z13,,85.7470622529298
241,,2112,K,2146,K,2113,K,2145,K, , ,4,,,19960409, , ,0,6368, ,3,2189,02690,768,3072,MUNN'S,AVE,,,,M,MUNN'S AVE,MUNN'S AVE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,O,,2,RDEAN,2017/11/28 12:23:03+00,2189,1970/01/01 00:00:00+00,,{71452D3A-EAE9-4B32-A5E7-22FF718CCFB6},,1,Z13,,135.815536704534
242,,140,K,178,K,139,K,179,K, , ,U,,,19960409,19990216, ,0,6887, ,3,2191, ,328,3073,ELDERWOOD,TRAIL,,,,M,ELDERWOOD TRAIL,ELDERWOOD TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,OAKVILLE\rmedaric,2019/08/28 14:38:06+00,2191,1970/01/01 00:00:00+00,,{E82862A9-9F78-4E32-B6FB-761D4FCA23B5},,2,P24,,188.154973599356
243,,2106,K,2134,K,2107,K,2135,K, , ,U,,,19960409,19990216, ,0,6890, ,3,2192, ,1105,3071,SPRUCEDALE,DR,,,,M,SPRUCEDALE DR,SPRUCEDALE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:00+00,2192,1970/01/01 00:00:00+00,,{6A6DB932-EA99-473F-8E85-3DF661A9AAB9},,2,P24,,121.501512475121
244,,2060,K,2104,K,2061,K,2105,K, , ,U,,,19960409,20010223, ,0,6886, ,3,2193, ,1105,3074,SPRUCEDALE,DR,,,,M,SPRUCEDALE DR,SPRUCEDALE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:30+00,2193,1970/01/01 00:00:00+00,,{BA8DE0D3-DEB4-46F2-87EA-2B11D2DE0E0F},,2,P24,,182.07806170903
245,,618,K,660,K,617,K,659,K, , ,U,,,19960409,19990223, ,0,6631, ,3,3344,05430,1194,4445,TRAFFORD,CRES,,,,M,TRAFFORD CRES,TRAFFORD CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:00+00,3344,1970/01/01 00:00:00+00,,{5ABF5E77-05BC-4CA6-A521-D4BC5C2446C8},,2,P12,,193.065844151974
246,,524,K,616,K,523,K,615,K, , ,U,,,19960409,19990223, ,0,6630, ,3,3345,05430,1194,4446,TRAFFORD,CRES,,,,M,TRAFFORD CRES,TRAFFORD CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:01+00,3345,1970/01/01 00:00:00+00,,{70B03E66-82D4-4F9B-8CF3-F866B2F60616},,2,P12,,336.038286881172
247,,490,K,510,K,491,K,509,K, , ,U,,,19960409,20010223, ,0,7024, ,3,3346,05290,1032,4429,SEATON,DR,,,,M,SEATON DR,SEATON DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,3,RDEAN,2017/11/28 13:13:33+00,3346,1970/01/01 00:00:00+00,,{B4B42D1B-F069-4411-A133-E9DFCE98718A},,2,P12,,92.9779380092341
248,,2060,K,2108,K,2061,K,2109,K, , ,U,,,19960409,20010223, ,0,6633, ,3,3347, ,1028,4432,SEABROOK,DR,,,,M,SEABROOK DR,SEABROOK DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:01+00,3347,1970/01/01 00:00:00+00,,{17209A66-EE92-4A46-B0B3-1CF4CE0C866B},,2,P12,,206.394141723456
249,,2022,K,2104,K,2023,K,2103,K, , ,U,,,19960409,19990223, ,0,5905, ,3,3348,05440,1021,4424,SAXON,RD,,,,M,SAXON RD,SAXON RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:23:04+00,3348,1970/01/01 00:00:00+00,,{D39E8CB5-2ABD-44CB-854F-7D78F0EF53AA},,2,P12,,355.114415291841
250,,2018,K,2058,K,2031,K,2059,K, , ,U,,,19960409,19990223, ,0,7025, ,3,3349,05460,1028,4422,SEABROOK,DR,,,,M,SEABROOK DR,SEABROOK DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:30+00,3349,1970/01/01 00:00:00+00,,{3B44E8F6-C887-4F81-B42C-7A138A69E95A},,2,P12,,152.142854031192
251,,522,K,554,K,513,K,569,K, , ,U,,,19960409,20010223, ,0,5904, ,3,3350,05470,1151,4398,SWANN,DR,,,,M,SWANN DR,SWANN DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:02+00,3350,1970/01/01 00:00:00+00,,{67B4BBD2-17E6-4806-A79D-79B6497BC3A6},,2,P12,,190.521845332214
252,,2030,K,2058,K,2025,K,2059,K, , ,4,,,19960409, , ,0,6460, ,3,3351,00310,133,4428,BRIDGE,RD,,,,M,BRIDGE RD,BRIDGE RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,O,,2,RDEAN,2017/11/28 12:48:02+00,3351,1970/01/01 00:00:00+00,,{5C42315E-2B15-47F8-A745-3F540543178B},,2,Z2,,136.601009780253
253,,2000,K,2028,K,2001,K,2023,K, , ,4,,,19960409,19990223, ,0,5970, ,3,3352,00310,133,8421,BRIDGE,RD,,,,M,BRIDGE RD,BRIDGE RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,O,,2,RDEAN,2017/11/28 12:48:03+00,3352,1970/01/01 00:00:00+00,,{9E1AE947-B864-484B-9361-0EB089516A03},,2,Z2,,102.79005905655
254,,474,K,488,K,473,K,489,K, , ,U,,,19960409, , ,0,6459, ,3,3353,05292,1032,4434,SEATON,DR,,,,M,SEATON DR,SEATON DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:03+00,3353,1970/01/01 00:00:00+00,,{CD25B580-9F9A-4A57-A802-486742F42C5D},,2,P12,,90.2809289505958
255,,440,K,470,K,441,K,459,K, , ,U,,,19960409,19990223, ,0,6458, ,3,3354,05296,1017,4443,SAVILLE,CRES,,,,M,SAVILLE CRES,SAVILLE CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:04+00,3354,1970/01/01 00:00:00+00,,{66B2007F-8173-44CC-9037-2A20E395F612},,2,P12,,128.640740127288
256,,402,K,472,K,401,K,471,K, , ,U,,,19960409,19990223, ,0,6402, ,3,3355,05294,1032,4448,SEATON,DR,,,,M,SEATON DR,SEATON DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:31+00,3355,1970/01/01 00:00:00+00,,{3A8A8188-780C-4243-9555-2A72C3298E5F},,2,P12,,275.855470074213
257,,400,K,438,K,401,K,439,K, , ,U,,,19960409,20010223, ,0,6401, ,3,3356,05296,1017,4453,SAVILLE,CRES,,,,M,SAVILLE CRES,SAVILLE CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:04+00,3356,1970/01/01 00:00:00+00,,{69538CC7-D332-46C9-BCD5-1EF10C028DE0},,2,P12,,161.105456381517
258,,2018,K,2018,K,2017,K,2017,K, , ,U,,,19960409, , ,0,7211, ,3,3357,05960,1159,4440,TANSLEY,DR,,,,M,TANSLEY DR,TANSLEY DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:48:05+00,3357,1970/01/01 00:00:00+00,,{A75102DF-FBEB-4A7B-8E79-98582E8ED7E6},,1,Z2,,111.142743290226
259,,400,K,488,K,401,K,485,K, , ,U,,,19960409,20010223, ,0,6403, ,3,3358,05270,1166,4441,TENNYSON,DR,,,,M,TENNYSON DR,TENNYSON DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:48:05+00,3358,1970/01/01 00:00:00+00,,{F75FEC31-1CB9-42F9-ADF8-B994EBE9E8C6},,1,Z2,,347.08506299189
260,,380,K,398,K,381,K,399,K, , ,U,,,19960409, , ,0,7210, ,3,3359,05270,1166,4447,TENNYSON,DR,,,,M,TENNYSON DR,TENNYSON DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:13:34+00,3359,1970/01/01 00:00:00+00,,{119D1F37-FDDC-4712-8301-17946315E543},,1,Z2,,65.8556753485206
261,,338,K,378,K,331,K,379,K, , ,U,,,19960409,20010223, ,0,7200, ,3,3360,05270,1166,4475,TENNYSON,DR,,,,M,TENNYSON DR,TENNYSON DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 12:56:31+00,3360,1970/01/01 00:00:00+00,,{7ED14820-0016-4D8D-9146-16D8A8AE3B29},,1,Z2,,188.514335630417
262,,362,K,398,K,361,K,379,K, , ,U,,,19960409,20010223, ,0,7191, ,3,3361,05280,999,4497,SALISBURY,DR,,,,M,SALISBURY DR,SALISBURY DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:31+00,3361,1970/01/01 00:00:00+00,,{058CF8A1-C3CD-42F7-B2EF-37B3389500C9},,2,P12,,108.910571521992
263,,2070,K,2084,K,2069,K,2087,K, , ,U,,,19960409,19990223, ,0,5906, ,3,3362,05300,1255,4482,WAKELY,ST,,,,M,WAKELY ST,WAKELY ST,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:32+00,3362,1970/01/01 00:00:00+00,,{704FA048-C668-4644-AE53-AF8F93CA5D42},,2,P12,,132.292179524813
264,,380,K,400,K,381,K,399,K, , ,U,,,19960409, , ,0,7206, ,3,3363,05450,1032,4460,SEATON,DR,,,,M,SEATON DR,SEATON DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:32+00,3363,1970/01/01 00:00:00+00,,{E417A079-B1FB-47ED-86FD-723FFFCEDC7F},,2,P12,,103.673820675989
265,,2040,K,2068,K,2039,K,2067,K, , ,U,,,19960409, , ,0,7207, ,3,3364,05300,1255,4459,WAKELY,ST,,,,M,WAKELY ST,WAKELY ST,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:13:34+00,3364,1970/01/01 00:00:00+00,,{43FB8ABA-358D-4997-87F4-6C0B90761215},,2,P12,,111.479020465573
266,,354,K,378,K,353,K,379,K, , ,U,,,19960409,19990223, ,0,7192, ,3,3365, ,1032,4496,SEATON,DR,,,,M,SEATON DR,SEATON DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:06+00,3365,1970/01/01 00:00:00+00,,{02FDFC37-1763-45E3-B49B-7A5756E4AE33},,2,P12,,240.482839122109
267,,346,K,360,K,343,K,359,K, , ,U,,,19960409, , ,0,7184, ,3,3366,05280,999,4508,SALISBURY,DR,,,,M,SALISBURY DR,SALISBURY DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:13:34+00,3366,1970/01/01 00:00:00+00,,{B22CE86D-5055-485E-9408-1B69FC2D53C2},,2,P12,,85.4968065947849
268,,2072,K,2098,K,2073,K,2099,K, , ,U,,,19960409,19990223, ,0,7185, ,3,3367,05260,1240,4507,VICKERY,DR,,,,M,VICKERY DR,VICKERY DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:33+00,3367,1970/01/01 00:00:00+00,,{E8EA7041-5A19-4575-9510-B310DE4292DC},,2,P12,,62.7965750058648
269,,2030,K,2070,K,2041,K,2071,K, , ,U,,,19960409,19990223, ,0,7188, ,3,3368,05260,1240,4505,VICKERY,DR,,,,M,VICKERY DR,VICKERY DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 12:56:33+00,3368,1970/01/01 00:00:00+00,,{9717E64B-2B8D-480C-944B-65166F54D43D},,1,Z2,,171.354571656632
270,,280,K,298,K,281,K,299,K, , ,U,,,19960409,20010223, ,0,7165, ,3,3369,04870,995,4545,SABEL,ST,,,,M,SABEL ST,SABEL ST,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,3,RDEAN,2017/11/28 12:48:07+00,3369,1970/01/01 00:00:00+00,,{38B13752-A75D-4EF8-AD6A-3EEE5C0727F5},,2,P2,,104.245331140904
271,,2000,K,2088,K,2001,K,2089,K, , ,1,,,19960409,20010223, ,0,7171, ,3,3370,00196,930,4527,REBECCA,ST,,,,M,REBECCA ST,REBECCA ST,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,R,,1,RDEAN,2017/11/28 12:48:07+00,3370,1970/01/01 00:00:00+00,,{60C2EAB7-BC46-45DB-854F-004D5786F3D8},,2,R1,,363.011268683381
272,,2090,K,2120,K,2091,K,2121,K, , ,1,,,19960409, , ,0,7164, ,3,3371,00194,930,4544,REBECCA,ST,,,,M,REBECCA ST,REBECCA ST,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,R,,1,RDEAN,2017/11/28 12:48:08+00,3371,1970/01/01 00:00:00+00,,{3D037B6A-0079-45B4-BFC3-CD835ED219E3},,2,R1,,93.621062486322
273,,300,K,320,K,301,K,321,K, , ,U,,,19960409,19990223, ,0,7170, ,3,3372,04870,995,4528,SABEL,ST,,,,M,SABEL ST,SABEL ST,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 13:13:35+00,3372,1970/01/01 00:00:00+00,,{CFC4ADE0-A588-4523-8F3B-0B4546FDC469},,1,Z2,,154.875032392
274,, ,K, ,K, ,K, ,K, , ,U,,,19981030,19981030, ,0, , ,0,3452, ,1330,8950,WINDFIELD,DR,,,,M,WINDFIELD DR,WINDFIELD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:48:08+00,3452,1970/01/01 00:00:00+00,,{241811D2-CBDC-4161-9DD0-EDE1D32EA7BD},,1,Z14,,40.2866727334599
275,, ,K, ,K, ,K, ,K, , ,U,,,19981030,19981030, ,0, , ,0,3453, ,1330,8951,WINDFIELD,DR,,,,M,WINDFIELD DR,WINDFIELD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:48:09+00,3453,1970/01/01 00:00:00+00,,{34327F10-30BD-4161-9E66-E801FDC80BF0},,1,Z14,,40.7794360924828
276,,201,K,223,K,202,K,228,K, , ,U,,,19981030,19990510, ,0, , ,0,3454, ,677,8952,LITTLEWOOD,DR,,,,M,LITTLEWOOD DR,LITTLEWOOD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:09+00,3454,1970/01/01 00:00:00+00,,{839FBDA3-A266-44B7-9801-E2F7899C1F22},,2,P23,,114.18109474154
277,,2302,K,2310,K,2303,K,2311,K, , ,U,,,19970711,20011003, ,0, , ,0,3455, ,1019,8206,SAWGRASS,DR,,,,U,SAWGRASS DR,SAWGRASS DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:09+00,3455,1970/01/01 00:00:00+00,,{32BA85F0-1AFC-49A4-B57E-B16BFE8E7DF3},,2,P23,,40.2462575900861
278,,2312,K,2320,K,2313,K,2321,K, , ,U,,,19970711,20011003, ,0, , ,0,3456, ,1019,8206,SAWGRASS,DR,,,,U,SAWGRASS DR,SAWGRASS DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:10+00,3456,1970/01/01 00:00:00+00,,{12B78304-AB7C-42A8-BEBC-9EDD7FC51ADD},,2,P23,,42.2439471765961
279,,2302,K,2308,K,2303,K,2309,K, , ,U,,,20011011,20030325, ,0, , ,0,3857, ,744,0,MILFORD,LANE,,,,M,MILFORD LANE,MILFORD LANE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:13:36+00,3857,1970/01/01 00:00:00+00,,{D1296A64-3277-4578-A201-CE7B6D043121},,2,P23,,45.0149304678698
280,,222,K,260,K,221,K,261,K, , ,U,,,19960409, , ,0,6174, ,3,1317,08700,161,2921,CAIRNCROFT,RD,,,,M,CAIRNCROFT RD,CAIRNCROFT RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,40,,,,2,RDEAN,2017/11/28 13:13:36+00,1317,1970/01/01 00:00:00+00,,{A87529C4-22E6-430F-BDA3-B3DB31401C89},,1,Z6,,144.86319153792
281,,262,K,278,K,263,K,277,K, , ,U,,,19960409,20010223, ,0,6177, ,3,1318,08700,161,2891,CAIRNCROFT,RD,,,,M,CAIRNCROFT RD,CAIRNCROFT RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,40,,,,2,RDEAN,2017/11/28 12:56:34+00,1318,1970/01/01 00:00:00+00,,{AC6167B3-3E7D-4941-BAD6-BE3787C77857},,1,Z6,,81.0927195554699
282,,230,K,256,K,227,K,251,K, , ,U,,,19960409,20010223, ,0,8111, ,3,1319,08890,179,2883,CARDINAL,DR,,,,M,CARDINAL DR,CARDINAL DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:13:37+00,1319,1970/01/01 00:00:00+00,,{E2FC572A-5E04-4B0D-BB7C-18A81C45D5C4},,2,P7,,192.480714148939
283,, ,K, ,K,167,K,199,K, , ,U,,,19960409,19990208, ,0,8064, ,3,1320,08690,161,2984,CAIRNCROFT,RD,,,,M,CAIRNCROFT RD,CAIRNCROFT RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,40,,,,2,RDEAN,2017/11/28 12:48:10+00,1320,1970/01/01 00:00:00+00,,{4CB05E91-69C0-4A1D-9B73-FA4EA238E110},,1,Z6,,113.296893685157
284,,144,K,164,K,145,K,165,K, , ,U,,,19960409,19990208, ,0,6161, ,3,1321,08690,161,3004,CAIRNCROFT,RD,,,,M,CAIRNCROFT RD,CAIRNCROFT RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,40,,,,2,RDEAN,2017/11/28 12:56:34+00,1321,1970/01/01 00:00:00+00,,{8EC40849-BCDD-4F16-9215-9157DA4D4C70},,1,Z6,,95.4182963399625
285,,1231,K,1283,K,1230,K,1280,K, , ,U,,,19960409,20010223, ,0,8039, ,3,1322,08770,296,3043,DONLEA,CRES,,,,M,DONLEA CRES,DONLEA CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:35+00,1322,1970/01/01 00:00:00+00,,{F3823FC3-801B-4CB3-BA05-2CF58AF289D4},,2,P7,,304.508024398013
286,,170,K,190,K,171,K,191,K, , ,U,,,19960409, , ,0,8135, ,3,1323,09100,199,2847,CAVENDISH,CRT,,,,M,CAVENDISH CRT,CAVENDISH CRT,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:35+00,1323,1970/01/01 00:00:00+00,,{D47C390F-CB5E-43D9-A760-51B89415B7ED},,2,P6,,91.0391862003422
287,,138,K,168,K,139,K,169,K, , ,U,,,19960409, , ,0,6181, ,3,1324,09100,199,2856,CAVENDISH,CRT,,,,M,CAVENDISH CRT,CAVENDISH CRT,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:13:37+00,1324,1970/01/01 00:00:00+00,,{168800C9-3C22-4818-B23E-805BF5952661},,2,P6,,171.182538219713
288,, ,, ,, ,, ,, , ,L,,,19970820, , ,0, , ,0,1038, ,2200,8708,FORD MOTOR COMPANY,,,,,X,FORD MOTOR COMPANY,FORD MOTOR COMPANY,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,0,50,,,,0,RDEAN,2017/11/28 12:23:04+00,1038,1970/01/01 00:00:00+00,,{866C036F-8CC3-4A33-B930-324F40170A0E},,,,,194.189195458373
289,, ,, ,, ,, ,, , ,L,,,19970820, , ,0, , ,0,1039, ,2200,8709,FORD MOTOR COMPANY,,,,,X,FORD MOTOR COMPANY,FORD MOTOR COMPANY,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,0,50,,,,0,RDEAN,2017/11/28 12:23:05+00,1039,1970/01/01 00:00:00+00,,{A99034A0-461B-432A-9DEF-591F91C7EAFA},,,,,179.575066939817
290,,2100,K,2110,K,2101,K,2109,K, , ,U,,,19960409,20010223, ,0,7173, ,3,3376,05260,1240,4524,VICKERY,DR,,,,M,VICKERY DR,VICKERY DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:11+00,3376,1970/01/01 00:00:00+00,,{DC04C209-941C-41DA-8CA3-11D2B267DC6C},,2,P12,,106.045219421418
291,,342,K,354,K,343,K,355,K, , ,U,,,19960409, , ,0,7172, ,3,3377, ,1007,4525,SANDLEWOOD,RD,,,,M,SANDLEWOOD RD,SANDLEWOOD RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:11+00,3377,1970/01/01 00:00:00+00,,{53326CAF-6EF7-4A4C-8BE7-46F55FEFF91B},,2,P12,,65.3437560761928
292,,320,K,340,K,321,K,341,K, , ,U,,,19960409,19990223, ,0,7157, ,3,3378,05180,1007,4564,SANDLEWOOD,RD,,,,M,SANDLEWOOD RD,SANDLEWOOD RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:13:38+00,3378,1970/01/01 00:00:00+00,,{C97C6252-9B04-4C31-9FF7-431329ACDE1A},,2,P12,,239.791792946595
293,,322,K,354,K,323,K,353,K, , ,U,,,19960409,20010223, ,0,5958, ,3,3379,05160,1113,4565,STANFIELD,DR,,,,M,STANFIELD DR,STANFIELD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,40,,,,2,KLIVINGSTONE,2018/06/28 15:18:58+00,3379,1970/01/01 00:00:00+00,,{EF02D294-BBD5-4BA6-8BCF-8CBAC1C30F6C},,1,Z2,,115.496824162881
294,,356,K,378,K,355,K,379,K, , ,U,,,19960409,19990223, ,0,6454, ,3,3380,05160,1113,4543,STANFIELD,DR,,,,M,STANFIELD DR,STANFIELD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,40,,,,2,KLIVINGSTONE,2018/06/28 15:18:59+00,3380,1970/01/01 00:00:00+00,,{5FF44A88-9FA2-46C7-A54E-45A7997AB9A1},,1,Z2,,110.422502656372
295,,390,K,410,K,391,K,411,K, , ,U,,,19960409, , ,0,6603, ,3,3381,00319,1147,4562,SUNSET,DR,,,,M,SUNSET DR,SUNSET DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:13:38+00,3381,1970/01/01 00:00:00+00,,{E466AA4D-095D-452E-9703-9007C26C1EE7},,1,Z2,,91.7423132255398
296,,2208,K,2224,K,2209,K,2225,K, , ,U,,,19960409, , ,0,6604, ,3,3382, ,1076,4561,SLOANE,DR,,,,M,SLOANE DR,SLOANE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:36+00,3382,1970/01/01 00:00:00+00,,{DA7F6ED1-CE47-4476-BCB8-E7B0F327F5BB},,2,P12,,98.9974747152674
297,, ,K, ,K,2183,K,2207,K, , ,U,,,19960409, , ,0,7019, ,3,3383,05150,1076,4547,SLOANE,DR,,,,M,SLOANE DR,SLOANE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:56:37+00,3383,1970/01/01 00:00:00+00,,{6EE5212C-D29E-47C9-86CF-C3E5821BA62A},,2,P12,,112.37354003501
298,,320,K,380,K,319,K,379,K, , ,U,,,19960409,20010223, ,0,6429, ,3,3384,05170,1020,4581,SAWYER,RD,,,,M,SAWYER RD,SAWYER RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:48:12+00,3384,1970/01/01 00:00:00+00,,{83185BC2-F7FF-4E47-8FF5-E369C231D8E1},,2,P12,,316.085598869822
299,,370,K,388,K,369,K,389,K, , ,U,,,19960409, , ,0,6599, ,3,3385,00317,1147,4572,SUNSET,DR,,,,M,SUNSET DR,SUNSET DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:13:39+00,3385,1970/01/01 00:00:00+00,,{4C3D315A-C4F5-426D-B6FA-15DB3C515390},,1,Z2,,90.0180099794566
